"label","latency","processing.time","test","trace.time","ext1.listener","ext1.sender","gatea.hop.rate","gateb.hop.rate","gatec.hop.rate","gatea.kbps","gatea.pps","gateb.kbps","gateb.pps","gatec.kbps","gatec.pps","invalid.loss.rate","invalid.recv","invalid.sent","prota1.listener","prota1.sender","protb1.listener","protb1.sender","protc1.listener","protc1.sender","results.database","time.begin","time.end","time.total","total.packets","valid.loss.rate","valid.loss.rate.arg","valid.loss.rate.extraarg","valid.loss.rate.interarg","valid.loss.rate.tcp","valid.loss.rate.tcp.interarg","valid.loss.rate.udp","valid.loss.rate.udp.interarg","valid.loss.rate.udptcp.interarg","valid.recv","valid.recv.arg","valid.recv.extraarg","valid.recv.interarg","valid.recv.tcp","valid.recv.tcp.interarg","valid.recv.udp","valid.recv.udp.interarg","valid.recv.udptcp.interarg","valid.sent","valid.sent.arg","valid.sent.extraarg","valid.sent.interarg","valid.sent.tcp","valid.sent.tcp.interarg","valid.sent.udp","valid.sent.udp.interarg","valid.sent.udptcp.interarg","inbound.bad.protocol","inbound.connection.data.received","inbound.dest.ip.incorrect","inbound.gateway.not.connected","inbound.nat.bucket.not.found","inbound.ping.accepted","inbound.rewrite","inbound.source.ip.incorrect","inbound.unwrapped","lost.on.wire","outbound.gateway.not.connected","outbound.message.too.long","outbound.rewrite","outbound.sequence.number.incorrect","outbound.wrapped","unknown",
"basic","20","11.4459750652","5","0.0939590930939",,"udp, 172.3.0.11:2500, .3 second delay","50ms","50ms","50ms","6.20056466789","1.6449438023","6.30543186872","1.65129694769","6.27673608937","1.65504515638","1.0","0","701","udp, port 2500",,"udp, port 2500",,"udp, port 2500",,"./basic-t5-l20-hr50ms-2012-12-29-15:27:09.db","1356757216.33","1356757521.94","305.609656096","3010","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","804","804","0","804","0","0","0","0","0","804","804","0","804","0","0","0","0","0",,,,,"701",,,,,,,,,,,,
"hoprate","0","935.520420074","4","11.5224130154","tcp, port 4000",,"50ms","50ms","50ms","373.251086793","76.6984584657","378.669548191","77.0027222117","372.513206072","76.3163517895","1.0","0","0","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l0-hr50ms-2013-01-01-16:24:07.db","1357016418.79","1357016741.21","322.422776937","234768","0.0170776722777","0.0228802153432","0.000325881509483","0.0257526663967","0.0183826200683","0.0272593721095","0.0146689019279","0.0233200076147","0.0258265535745","44203","726","15338","28865","27020","17878","16457","10261","28139","44971","743","15343","29628","27526","18379","16702","10506","28885",,,"27",,,,,"703","17",,,,,,,"21",
"hoprate","0","840.966946125","4","10.0879080296","udp, port 2000",,"15ms","15ms","15ms","323.775229777","66.9882082193","352.891977769","72.6207770973","320.844808354","66.6210159754","1.0","0","0","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l0-hr15ms-2013-01-01-21:58:19.db","1357016418.25","1357016739.84","321.589435101","210410","0.0364191843267","0.0188679245283","0.000130140551796","0.057973255005","0.0364728682171","0.0564710127496","0.0373441140195","0.0648964039057","0.0592983297371","39740","832","15366","24374","24859","15689","14049","7853","23542","41242","848","15368","25874","25800","16628","14594","8398","25026",,,"14",,,,,"1447","16",,,"10",,,,"15",
"hoprate","0","974.578761816","4","11.6507380009","udp, port 2000",,"1000ms","1000ms","1000ms","395.046516494","80.173685563","389.846848504","79.3042209104","388.956788356","78.8170290736","1.0","0","0","tcp, port 5000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.1.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l0-hr100ms-2012-12-19-20:35:41.db","1356066019.76","1356066341.01","321.256544828","244006","0.00175048084196","0.0241820768137","0.000129912309191","0.00255845585854","0.00164937873401","0.00237831858407","0.00103898944605","0.0015708970649","0.00205468102734","46192","686","15393","30799","27238","18037","18268","12076","30113","46273","703","15395","30878","27283","18080","18287","12095","30175",,,,,,,,"46","17",,,,,,,"18",
"basic","20","231.310883999","1","2.53872489929",,,"50ms","50ms","50ms","132.609705093","22.7145791069","133.216396876","22.7736743971","132.185984134","22.7042976513","1.0","0","0","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","udp, port 3000","udp, 172.1.0.11:3000, .3 second delay","udp, port 3000","udp, 172.2.0.11:3000, .3 second delay","./basic-t1-l20-hr50ms-2012-12-21-09:47:26.db","1356066016.31","1356066323.79","307.475229025","61758","0.00156869982467","0.00371287128713","0.0","0.00156869982467","0.0","0.0","0.00139595173995","0.00139595173995","0.00139595173995","10820","805","0","10820","0","0","10015","10015","10015","10837","808","0","10837","0","0","10029","10029","10029","1",,,"1","3",,,,"3",,"7",,,,,"2",
"hoprate","0","843.580667973","4","9.95780301094","tcp, port 4000",,"30ms","30ms","30ms","319.039967517","65.7325225033","322.989663038","65.2375714724","364.338323262","74.8211165266","1.0","0","0","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l0-hr30ms-2013-01-02-03:08:01.db","1357102818.13","1357103139.43","321.293334007","210596","0.0278722783826","0.0210280373832","0.000260433621981","0.0443143488543","0.0302981007768","0.0480326699942","0.0244476984784","0.0403785488959","0.04511368649","40005","838","15355","24650","23844","14686","15323","9126","23812","41152","856","15359","25793","24589","15427","15707","9510","24937",,,"43",,,,,"1059","18",,,"12",,,,"15",
"hoprate","0","970.80409503","4","11.606151104","udp, port 2000",,"1000ms","1000ms","1000ms","394.483221923","79.9934431073","393.329742024","79.6112168226","388.298441755","78.8645833929","1.0","0","0","tcp, port 5000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.1.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l0-hr1000ms-2012-12-30-05:33:34.db","1356843620.14","1356843941.42","321.279448986","244300","0.00140358453898","0.0227576974565","0.000587314017228","0.00180726779836","0.00139639143057","0.00160362751604","0.000544959128065","0.00082270670506","0.00128972518933","46245","730","15315","30930","27175","18055","18340","12145","30200","46310","747","15324","30986","27213","18084","18350","12155","30239",,,"1",,,,,"19","17",,,,,,,"28",
"packetrate","20","1234.58068204","4","16.5457220078","tcp, port 4000",,"50ms","50ms","50ms","475.437159281","96.5708480266","476.248428091","95.8924456843","468.864999713","95.1120788881","1.0","0","0","tcp, port 5000","udp, 172.100.0.1:2000, .2 second delay","udp, port 3000","tcp, 172.100.0.1:4000, .2 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .2 second delay","./packetrate-t4-l20-hr50ms-2012-12-20-16:00:35.db","1355979618.13","1355979949.86","331.724704027","306980","0.00165670367208","0.063829787234","0.000232861400894","0.00248125573116","0.00152027996099","0.00217292892712","0.000984631191404","0.00156900197831","0.00193202536123","58453","308","21467","36986","34809","22042","23336","14636","36678","58550","329","21472","37078","34862","22090","23359","14659","36749",,,,"1",,,,,"21",,,"8",,"45",,"22",
"hoprate","30","791.4936831","4","9.22019004822","udp, port 2000",,"75ms","75ms","75ms","320.586133774","65.260056125","320.044317407","65.0712311837","317.560569255","64.4986361516","1.0","0","0","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l30-hr75ms-2013-01-01-12:16:13.db","1357016418.23","1357016739.6","321.37411499","200798","0.00178317612095","0.0207852193995","0.000215208034433","0.00266612805494","0.00181343712681","0.00265604249668","0.00065703022339","0.00104362346066","0.00200929298003","38626","848","13937","24689","22568","14269","15210","9572","23841","38695","866","13940","24755","22609","14307","15220","9582","23889",,,,,,,,,"18",,,"13",,"23",,"15",
"hoprate","30","825.396533012","4","9.92904686928","tcp, port 4000",,"200ms","200ms","200ms","328.367199286","66.8410884124","327.0256397","66.5665141582","325.383166444","66.1561744833","1.0","0","0","udp, port 3000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","tcp, 172.3.0.11:5000, .3 second delay","udp, port 3000","udp, 172.1.0.11:3000, .3 second delay","./hoprate-t4-l30-hr200ms-2013-01-01-12:03:56.db","1357016418.23","1357016739.61","321.377801895","205426","0.00134231587478","0.0196531791908","7.14234697522e-05","0.00204057607032","0.00112417848495","0.00169319336268","0.000645536117746","0.00101491931391","0.00142172394183","39431","848","14000","25431","23102","14740","15481","9843","24583","39484","865","14001","25483","23128","14765","15491","9853","24618",,,,,,,,,"17",,,"15",,"15",,"6",
"hoprate","500","154.606796026","4","1.6880838871","udp, port 2000",,"15ms","15ms","15ms","60.8875470036","12.8432088068","60.2199935491","12.737373992","59.0639013469","12.5475549898","1.0","0","0","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l500-hr15ms-2012-12-29-19:48:40.db","1356757218.41","1356757541.11","322.700066805","40892","0.15216576036","0.0","0.0","0.646356033453","0.0489795918367","1.0","0.236441094544","1.0","1.0","9043","888","8155","888","3495","0","4660","0","0","10666","888","8155","2511","3675","180","6103","1443","1623",,,"1615",,"1",,,"1",,,"6",,,,,,
"hoprate","100","626.002589941","4","6.78364801407","udp, port 2000",,"500ms","500ms","500ms","252.203543862","51.5433527008","251.1288455","51.2865077166","247.015512389","50.7799196793","1.0","0","0","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l100-hr500ms-2013-01-01-13:10:48.db","1357016418.27","1357016739.93","321.668776989","158742","0.00171554347122","0.0207852193995","0.000259112109173","0.00258852764548","0.00172778954409","0.00254037379786","0.000330961442992","0.000538502961766","0.00173441734417","30841","848","11575","19266","17911","10994","12082","7424","18418","30894","866","11578","19316","17942","11022","12086","7428","18450",,,,,,,,"3","18",,"1","15",,"3",,"13",
"basic","20","846.265200138","4","10.8453378677","udp, port 2000",,"50ms","50ms","50ms","341.585781873","69.4813728009","340.288461951","69.1841403411","338.025663101","68.6784820348","1.0","0","0","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./basic-t4-l20-hr500ms-2012-12-21-09:12:25.db","1355979618.21","1355979939.54","321.330869913","213294","0.00192970028579","0.0208092485549","6.93769945886e-05","0.00294062205467","0.00183463286495","0.00279674796748","0.00105649120626","0.00165289256198","0.00233826968044","40860","847","14413","26447","23939","15332","16074","10268","25600","40939","865","14414","26525","23983","15375","16091","10285","25660",,,,,,,,,"18",,,"11",,"33",,"17",
"basic","20","11.5352430344","5","0.0937271118164",,"udp, 172.2.0.11:2500, .3 second delay","50ms","50ms","50ms","6.22764235845","1.64521248447","6.15268662561","1.6551994285","6.17051866858","1.65503949863","1.0","0","700","udp, port 2500",,"udp, port 2500",,"udp, port 2500",,"./basic-t5-l20-hr50ms-2012-12-20-00:51:56.db","1355979616.17","1355979921.74","305.570837975","3008","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","804","804","0","804","0","0","0","0","0","804","804","0","804","0","0","0","0","0",,,,,"700",,,,,,,,,,,,
"hoprate","30","251.993767023","4","2.6618950367","tcp, port 4000",,"15ms","15ms","15ms","88.0840395434","19.0234453588","85.8558124878","18.8265522588","85.0291427513","18.5940704459","1.0","0","0","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l30-hr15ms-2012-12-20-10:03:49.db","1355979618.04","1355979939.41","321.371660948","64308","0.097870274862","0.00117785630153","0.0","0.645975170204","0.0202908749707","0.982954545455","0.202504925415","0.977581521739","0.978155339806","14868","848","13984","884","8353","3","5667","33","36","16481","849","13984","2497","8526","176","7106","1472","1648",,,"1610",,,,,"1",,,,,,,,"2",
"basic","20","142.286626101","2","1.25251317024","tcp, port 4000",,"500ms","500ms","500ms","37.6238127741","10.0829001002","38.2353578132","10.1053519391","38.1957267775","10.0938224078","1.0","0","0",,"tcp, 172.100.0.1:4000, .3 second delay",,"tcp, 172.100.0.1:4000, .3 second delay",,"tcp, 172.100.0.1:4000, .3 second delay","./basic-t2-l20-hr500ms-2012-12-30-02:31:42.db","1356843615.75","1356843920.72","304.971623182","35220","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9204","798","8406","798","8406","0","0","0","0","9204","798","8406","798","8406","0","0","0","0",,,,,,,,,,,,,,,,,
"basic","20","402.447577","3","4.13072395325",,,"500ms","500ms","500ms","158.139813048","35.6278299052","158.394985189","35.810943251","159.789496999","35.7587290866","1.0","0","0","tcp, port 5000","tcp, 172.3.0.11:5000, .3 second delay","tcp, port 5000","tcp, 172.1.0.11:5000, .3 second delay","tcp, port 5000","tcp, 172.1.0.11:5000, .3 second delay","./basic-t3-l20-hr500ms-2012-12-19-11:18:24.db","1355979615.74","1355979924.46","308.715998888","97954","0.0015993365715","0.0","0.0","0.0015993365715","0.00167994026879","0.00167994026879","0.0","0.0","0.00167994026879","16855","810","0","16855","16045","16045","0","0","16045","16882","810","0","16882","16072","16072","0","0","16072","1",,,"1","3",,,,,,"7","15",,,,,
"packetrate","20","5501.9638989","4","80.4127399921","udp, port 2000",,"50ms","50ms","50ms","2433.25928162","418.166403093","2404.74002796","412.447602148","2392.94784793","411.228823901","1.0","0","0","udp, port 3000","tcp, 172.2.0.11:5000, .001 second delay","tcp, port 5000","udp, 172.1.0.11:3000, .001 second delay","tcp, port 5000","udp, 172.1.0.11:3000, .001 second delay","./packetrate-t4-l20-hr50ms-2012-12-29-17:09:40.db","1356757218.76","1356757539.44","320.687366962","1346522","0.00101970831262","0.0883392226148","0.000314097069082","0.00189816700611","0.00121042899683","0.00204552520905","0.000661342739097","0.00135271684214","0.00169841671634","275288","258","152771","122517","134500","60984","140530","61275","122259","275569","283","152819","122750","134663","61109","140623","61358","122467",,,,,,,,,"25",,"1","12",,"122",,"121",
"hoprate","30","876.726444006","4","10.4872050285","udp, port 2000",,"1000ms","1000ms","1000ms","353.933026896","71.9098810537","351.337004094","71.4576155611","347.799110851","70.9195457884","1.0","0","0","tcp, port 5000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.1.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l30-hr1000ms-2012-12-20-18:03:27.db","1355979618.01","1355979939.38","321.36532712","219568","0.00102848668947","0.0207373271889","0.000359040643401","0.00136283757128","0.000981795868276","0.00117639774627","6.0620756547e-05","9.20471281296e-05","0.000740329446604","41766","850","13921","27845","24421","16132","16495","10863","26995","41809","868","13926","27883","24445","16151","16496","10864","27015",,,,,,,,,"18",,,"10",,"3",,"12",
"basic","20","7.22018694878","6","0.055468082428",,"tcp, 172.1.0.11:4500, .3 second delay","50ms","50ms","50ms","2.10825021702","0.975414781887","2.1213714489","0.982099188968","2.12963238072","0.9850534248","1.0","0","0","tcp, port 4500",,"tcp, port 4500",,"tcp, port 4500",,"./basic-t6-l20-hr50ms-2012-12-20-15:36:09.db","1355979615.69","1355979921.63","305.945692062","1788","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","804","804","0","804","0","0","0","0","0","804","804","0","804","0","0","0","0","0",,,,,,,,,,,,,,,,,
"basic","20","11.5070478916","5","0.0939869880676",,"udp, 172.1.0.11:2500, .3 second delay","50ms","50ms","50ms","6.15780070448","1.64196411422","6.27096037132","1.65133289817","6.04114214725","1.6551102604","1.0","0","701","udp, port 2500",,"udp, port 2500",,"udp, port 2500",,"./basic-t5-l20-hr50ms-2012-12-30-15:46:29.db","1356843617.4","1356843922.97","305.574305058","3008","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","803","803","0","803","0","0","0","0","0","803","803","0","803","0","0","0","0","0",,,,,"701",,,,,,,,,,,,
"hoprate","100","626.923150063","4","6.80220603943","udp, port 2000",,"500ms","500ms","500ms","250.35650312","51.5519032464","250.625092428","51.2601944953","248.595776936","50.79245316","1.0","0","0","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l100-hr500ms-2013-01-01-23:42:11.db","1357016418.34","1357016739.88","321.54052496","158772","0.00152147874786","0.0184757505774","0.000173025348214","0.00232774674115","0.00167224080268","0.00253692126484","8.27472072818e-05","0.000134607618791","0.001570453807","30844","850","11557","19287","17910","11009","12084","7428","18437","30891","866","11559","19332","17940","11037","12085","7429","18466",,,,,,,,,"16",,"1","13",,"1",,"16",
"basic","20","897.192606926","4","11.1592640877","udp, port 2000",,"500ms","500ms","500ms","360.591293472","73.0734035291","361.329353788","72.8231212953","357.011022773","72.3331856798","1.0","0","0","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","udp, 172.100.0.1:2000, .3 second delay","./basic-t4-l20-hr500ms-2012-12-29-20:41:46.db","1356757218.14","1356757539.48","321.346896172","223844","0.00121819800403","0.0208092485549","0.000208232109391","0.001732734538","0.00128122998078","0.00177066796923","0.000118729593351","0.000181225081551","0.00113080907565","42634","847","14404","28230","24944","16349","16843","11034","27383","42686","865","14407","28279","24976","16378","16845","11036","27414",,,,,,,,"1","18",,,"15",,"1",,"17",
"fuzzer","20","46.5826818943","9","0.380446910858","tcp, port 4000","tcp, 172.3.0.11:4500, 5 second delay","50ms","50ms","50ms","12.4104432454","3.35037774235","14.659854411","4.00225102078","9.74806273617","2.68843985741","1.0","0","164","tcp, port 5000","tcp, 172.2.0.11:5000, 5 second delay","tcp, port 5000","udp, 172.100.0.1:2000, 5 second delay","udp, port 2500","tcp, 172.1.0.11:5000, 5 second delay","./fuzzer-t9-l20-hr50ms-2012-12-21-15:00:37.db","1356066018.11","1356066353.62","335.510599136","8361","0.241958041958","0.00470957613815","0.00619834710744","0.43585386576","0.245942571785","0.923444976077","0.451202263083","0.957703927492","0.944444444444","1626","634","962","664","604","16","388","14","30","2145","637","968","1177","801","209","707","331","540",,,"4","59","158",,,,,"14","264",,,"184",,,
"hoprate","0","952.68730998","4","11.4980971813","tcp, port 4000",,"100ms","100ms","100ms","385.32892551","78.5284373895","383.394140184","78.4139617421","379.117498698","77.5812386941","1.0","0","0","udp, port 3000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","tcp, 172.3.0.11:5000, .3 second delay","udp, port 3000","udp, 172.1.0.11:3000, .3 second delay","./hoprate-t4-l0-hr1000ms-2012-12-21-12:04:50.db","1355979618.11","1355979939.37","321.257785082","239768","0.00810887812575","0.0235294117647","0.000260824204486","0.0120819991417","0.0083972252647","0.0123876342907","0.00706190557549","0.0109068519659","0.0118191334887","45259","664","15332","29927","27160","18018","17435","11245","29263","45629","680","15336","30293","27390","18244","17559","11369","29613",,,"15",,,,,"318","16",,,,,,,"21",
